id,wav_path,duration_seconds,reference_word_count,prediction_word_count,word_edits,char_edits,wer,cer,bucket_flags,reference,prediction
sample_00020567,dataset/extracted_wavs/sample_00020567.wav,2.765,11,10,1,3,0.090909,0.065217,code_switched_reference|short_clip,و ال startup لي هي تكون في région اخري من تونس,و startup لي هي تكون في région اخري من تونس
sample_00015662,dataset/extracted_wavs/sample_00015662.wav,6.647,19,18,10,35,0.526316,0.372340,code_switched_reference|high_cer_moderate_wer,و نعمل maquillage و نقبل روحي و نعمل الحاجة لي انجم نحب نعملها يعني كا مراة يعني ال femininity,و نعمل ماكياج و نقبل روحي و نعملي الي حاجة نجمنا نحب نعمله يعني كامارع يعني الفملان انتي
sample_00013088,dataset/extracted_wavs/sample_00013088.wav,18.150,35,35,10,20,0.285714,0.115607,arabic_only_reference|long_clip,وبالشوية بالشوية اليوم بعد خمسة سنين ولات ولي المشروع ا ماركة وطنية تروج واتاجر ومؤسسات صغيرة اللي ا اللي ا تستثمر وتخدم في ولادها ا وتنتج منتوج ا ام م اه من وحي اللا التراث,بشوية بشويا اليوم بعد خمسة سنين ولات ولا المشروع ا ماركة وطنية تروج والتجر و و وساسات صغيرة اللي ا اللي تستثمر وتخدم في ولادها ا وتنتج منتوج ا م م من وحي اللا التراث
sample_00003797,dataset/extracted_wavs/sample_00003797.wav,1.350,4,4,1,1,0.250000,0.043478,arabic_only_reference|short_clip,علي خاطر انحبوا انعمروا,علي خاطر انحبوا انعملوا
sample_00016193,dataset/extracted_wavs/sample_00016193.wav,3.756,7,7,1,1,0.142857,0.026316,code_switched_reference,لعباد people don't care about you like,العباد people don't care about you like
sample_00016914,dataset/extracted_wavs/sample_00016914.wav,12.000,26,25,9,22,0.346154,0.169231,code_switched_reference|long_clip,ولا bipolarité و لا حاجة speak up ما تسكتوش ما تسكتوش عليها علي خاطر بعد بش تخرجلكم بش تخرجوا مال lycée بش تحسوها فحياتكم مع لعباد,ولا bipolarité و لا حاجة to speak up ما تسكتوش عليها علي خاطر بعد بش تخرجلكم انا تتخرجوا مال lycée باش تحسوها في حياتكم عالعباد
sample_00014293,dataset/extracted_wavs/sample_00014293.wav,1.801,3,3,1,1,0.333333,0.062500,arabic_only_reference|short_clip,معناها كلام فارغ,معناها كلام بفارغ
sample_00016648,dataset/extracted_wavs/sample_00016648.wav,2.401,6,6,0,0,0.000000,0.000000,code_switched_reference|short_clip,هذيا توقف المخ personnage متع l'indifférence,هذيا توقف المخ personnage متع l'indifférence
sample_00019623,dataset/extracted_wavs/sample_00019623.wav,4.829,14,14,0,0,0.000000,0.000000,code_switched_reference,صعيب انك تعرف ال goal متاعك فالدنيا و that's okay you're trying things out,صعيب انك تعرف ال goal متاعك فالدنيا و that's okay you're trying things out
sample_00020171,dataset/extracted_wavs/sample_00020171.wav,3.311,4,5,2,6,0.500000,0.200000,code_switched_reference,normalement تلقاوه فال spotify,normalement تصقها واحد فال spotify
sample_00014182,dataset/extracted_wavs/sample_00014182.wav,1.566,6,5,5,10,0.833333,0.370370,arabic_only_reference|short_clip,انت تعرف الجغرا هكا فينه هو,اكتطار في الجغري هكا فينهم
sample_00002423,dataset/extracted_wavs/sample_00002423.wav,5.769,11,8,8,16,0.727273,0.333333,arabic_only_reference,ا يذوق بركا طرف معناها ال مازال كي يذوق سخون ومر,ياذوق بركا الترضي معناها مازالك يذوق اسخون امور
sample_00019699,dataset/extracted_wavs/sample_00019699.wav,4.820,10,10,2,4,0.200000,0.061538,code_switched_reference,mentally معناها mentalement حيست الي فما برشا حاجات لازمني نخدمهم,mentally معناها mentalement حسيت الي فما برشا حاجات لازمني نخدموا
sample_00006677,dataset/extracted_wavs/sample_00006677.wav,4.349,12,12,5,8,0.416667,0.121212,code_switched_reference,les ا réformateurs و les conservateurs اكهو اه كانوا ثمة زوز احزاب,les ا les formateurs و les conservateurs اكهوة كانوا ثمة زوز حزاب
sample_00005781,dataset/extracted_wavs/sample_00005781.wav,1.911,5,5,3,5,0.600000,0.166667,arabic_only_reference|short_clip,توحشت الفخار وبرج الغازي مصطفي,توحشت الفخار وكرجل غازي مصطفة
sample_00017371,dataset/extracted_wavs/sample_00017371.wav,3.285,7,7,1,3,0.142857,0.075000,code_switched_reference,work forward and push ourselves و كلماشي,work forward و push ourselves و كلماشي
sample_00004133,dataset/extracted_wavs/sample_00004133.wav,5.201,11,11,4,8,0.363636,0.153846,arabic_only_reference,جزء من الحزب ا لحظة من اللحظات قدرت انو لختلاف هذايا,وجزء من الحزب لحظة من علي حاضات قدرت انو لختلاف هذايا
sample_00018459,dataset/extracted_wavs/sample_00018459.wav,6.430,10,10,3,3,0.300000,0.058824,arabic_only_reference,و عالم معنتها مازال عايش في معنتها فكر استعماري بحت,و عالم معناتها مالزال عايش في معنتها فكرة استعماري بحت
sample_00015858,dataset/extracted_wavs/sample_00015858.wav,12.000,23,24,6,20,0.260870,0.138889,code_switched_reference|long_clip,معناها je vous invite à le consulter و تلقاوه sur les réseaux sociaux et vous pourrez réellement consulter toute les enseignes et corresponsable,معناها je vous invite à le consulter و تلقاوه normalement sur une réseau social et vous pourrez réellement consuleter toutes les enseignes et corresponsable
sample_00020328,dataset/extracted_wavs/sample_00020328.wav,8.760,24,23,4,12,0.166667,0.090226,code_switched_reference,انا نمشي معناها نخدم علي ال physique و ناخو فيه معناها moyenne معناها note طيارة عاللخر و الي هي coefficient quatre بالنسبة لينا احنا,انا نمشي معناها نخدم علي physique و ناخو فيه معناه موين معناهم note طيارة عاللخر و الي هي coefficient quatre بالنسبة لينا احنا
sample_00009201,dataset/extracted_wavs/sample_00009201.wav,2.541,5,5,3,6,0.600000,0.206897,code_switched_reference|short_clip,sinon وحدنا ما انجموش نتعداوا,sinon وحدنا واناش مش متعداوا
sample_00000415,dataset/extracted_wavs/sample_00000415.wav,6.247,8,9,2,8,0.250000,0.170213,arabic_only_reference,واحد يعرفك علي واحد واحد ينصحك لواحد وكليوناتنا,واحد يعرفك علي واحد واحد ينصحك لواحد و ا
sample_00012743,dataset/extracted_wavs/sample_00012743.wav,1.500,4,4,3,9,0.750000,0.428571,code_switched_reference|short_clip,l'écran ات اتسكر عليا,و ت تسكر عليا
sample_00003506,dataset/extracted_wavs/sample_00003506.wav,1.840,6,5,4,7,0.666667,0.269231,arabic_only_reference|short_clip,وصلوا لمرتبة ما وصل لها حد,وصل مرتبة ومصل لها حد
sample_00001069,dataset/extracted_wavs/sample_00001069.wav,5.400,16,17,8,14,0.500000,0.191781,arabic_only_reference,بعد عشرين سنة مش يتقدم الب العالم بش يتوقدم مش يتبدل قد للف سنة اللي فاتت,بعد عشرين سنة مش تقدم البايع علم بش توا قدمك مش تبدل قد للف سنين لي فاتت
sample_00002260,dataset/extracted_wavs/sample_00002260.wav,7.341,17,16,2,4,0.117647,0.062500,arabic_only_reference,ا و و ف في وسط الشي هذا الكل انا قاعد في في دار عزيزي ويدق الباب,ا و و في وسط الشي هذا الكل انا قاعد في في الدار عزيزي ويدق الباب
sample_00019138,dataset/extracted_wavs/sample_00019138.wav,6.847,17,16,7,14,0.411765,0.160920,arabic_only_reference,معنتها عباد من من ولاد بلادها معناها كي نجيوا لتونس خاطر نساو كيفاش نحكيو زادا علي تونس,معنتها عباد من مولاد بلادها معناها هاذي جاوا لتونس خاطر نساوش عبيت نحكيوا زادا علي تونس
sample_00013099,dataset/extracted_wavs/sample_00013099.wav,4.314,8,8,2,2,0.250000,0.052632,arabic_only_reference,الثراء الثراء مش تعليم مش فلوس مش مركز,الثرا الثرا مش تعليم مش فلوس مش مركز
sample_00003269,dataset/extracted_wavs/sample_00003269.wav,6.223,13,13,7,23,0.538462,0.403509,code_switched_reference|high_cer_moderate_wer,قلت maybe زادا it is معنتها signum بش تكمل و و وتقوم شوية,قلت ماهي بيه زادا it's ا عن سينيا بش تكمل و وتقوم شوية
sample_00010145,dataset/extracted_wavs/sample_00010145.wav,3.163,9,9,6,11,0.666667,0.215686,arabic_only_reference,بينما هم بينما هم يتطلعوا علي الرجال كاملين شيعملوا,بانو ماهم بانو مهم يطلعوا علي الرجال كاملين يشعملوا
sample_00010640,dataset/extracted_wavs/sample_00010640.wav,3.471,8,8,0,0,0.000000,0.000000,code_switched_reference,حتي لين ولي projet جديد اسمه ناس المدينة,حتي لين ولي projet جديد اسمه ناس المدينة
sample_00005496,dataset/extracted_wavs/sample_00005496.wav,5.541,11,12,5,7,0.454545,0.109375,arabic_only_reference,تتكون من مجموعة الحكايا والاساطير التي تروي حول اثافي النار ليلا,ا تتكون من مجموعة الحكاية والاصطير التي تروي حول اثاف النار ليلة
sample_00008576,dataset/extracted_wavs/sample_00008576.wav,2.099,2,2,0,0,0.000000,0.000000,arabic_only_reference|short_clip,ا اجابة,ا اجابة
sample_00019606,dataset/extracted_wavs/sample_00019606.wav,6.555,15,13,4,11,0.266667,0.125000,code_switched_reference,الكل و بعديكا الراحة و المسلسلات ولا whatever معناها ولا القهاوي انا ماكانش عندي القهاوي,بعديكا الراحة و مسلسلات ولا whatever معناها ولا القهاوي انا ماكانش عندي قهاوي
sample_00001809,dataset/extracted_wavs/sample_00001809.wav,1.000,2,2,2,2,1.000000,0.200000,arabic_only_reference|short_clip,تكلمت نطقت,كلمت مطقت
sample_00009642,dataset/extracted_wavs/sample_00009642.wav,5.440,13,13,1,2,0.076923,0.030769,code_switched_reference,انا انسافر اما كل واحد يعمل حاجة في الدنيا اذيا لازم ثمة objectif,انا انسافر اما كل واحد يعمل حاجة في الدنيا اذيا لازم ثمة objective
sample_00010248,dataset/extracted_wavs/sample_00010248.wav,11.554,27,29,9,19,0.333333,0.121019,arabic_only_reference|long_clip,اقرب ا معناها سيارة اسعاف تظهر لك وتنطلق السيارة هذيكيا مباشرة من اجل تقديم الخدمة الاسعافية بالنسبة للمصاب هذايا في نفس الوقت مع التناسيق مع وزارة المواصلات,اقري ا معناها سيارة تصعب تظهر لك وتم طلقت السيارات هكايا مباشرة من اجل تقديم الخدمة الاسعافية بالنسبة للمصاف هذايا في نفس الوقت مع بالناس تصيق مع وزارة المواصلات
sample_00019355,dataset/extracted_wavs/sample_00019355.wav,6.718,25,22,10,19,0.400000,0.139706,code_switched_reference,البنات لي يتبعوا فيك encore une fois كيفاش تحبهم يتفكروك كيفاش تحبهم يراوك كيفاش شنوا تحب معنتها شنوا ال impact لي تحب تكون عندك عالبنات,البنات لي تبعوا فيك encore une fois كيفاش تحبهم يتفكروا كيفش تحبيهم يراوك شنوا معنتها شنو l'impact لي تحبة تكون عندك عالبنات
